29309072,20.11,27.60
87120010,35.85,45.80
55031910,31.45,33.15
55032010,31.45,33.15
55039010,31.45,33.15
84099111,30.12,38.46
29039924,20.11,21.81
29039918,20.11,21.81
29162015,20.11,21.81
72071110,34.12,38.87
90118010,34.12,34.72
38260000,36.55,44.04
29321940,20.11,26.72
29333932,20.11,21.81
29211913,20.11,21.81
29309083,20.11,21.81
29319053,20.11,21.81
29153994,20.11,21.81
29319021,20.11,21.81
86071120,31.45,38.94
29335945,20.11,24.86
29147021,20.11,24.86
30032093,30.75,31.35
30042093,30.75,31.35
84099912,30.12,38.46
84099112,30.12,38.46
84149033,30.12,37.61
85451920,36.55,38.25
48120000,31.45,38.06
84454011,26.75,27.35
84393010,26.75,34.24
85409110,36.55,44.89
85113020,38.77,47.93
39234000,35.85,45.01
3049211,20.11,25.81
3049221,20.11,25.81
86071110,31.45,38.94
19059020,27.45,36.61
23099030,35.85,43.34
19053100,31.45,40.61
87089510,33.42,42.58
87089521,33.42,35.12
30069110,20.11,23.88
40149010,38.77,47.11
39269030,20.11,20.71
84142000,20.87,30.03
84186100,26.75,34.24
84132000,30.12,39.28
84131100,30.12,37.61
95030021,36.55,51.70
16041430,31.45,39.79
16041420,31.45,39.79
25280000,31.45,34.20
29061920,20.11,21.81
40029930,34.12,35.82
39139011,34.12,35.82
39139012,34.12,35.82
40170000,40.01,48.35
40029910,34.12,40.73
40029920,34.12,35.82
40051010,34.12,35.82
40030000,34.12,40.73
23070000,30.75,34.52
84733032,27.85,28.45
28047010,31.45,33.15
28181010,31.45,33.15
70151091,31.45,33.15
48044200,34.12,40.73
48045200,34.12,40.73
27012000,31.45,32.05
29335921,20.11,27.60
29333322,20.11,26.72
35079022,31.45,33.15
29399911,20.11,21.81
29039922,20.11,21.81
29039921,20.11,21.81
29037600,20.11,21.81
29039923,20.11,21.81
29400023,20.11,21.81
29033921,20.11,20.71
29242951,20.11,27.60
29181910,20.11,21.81
29349112,20.11,21.81
29334930,20.11,21.81
84604011,26.75,34.24
84604091,26.75,34.24
27111210,31.45,32.05
29242995,20.11,21.81
29339945,20.11,21.81
70111021,36.55,42.25
6011000,31.45,32.05
6012000,31.45,32.05
71081210,31.45,32.05
84291910,27.45,28.05
29350095,20.11,21.81
29391121,20.11,21.81
30033917,30.75,31.35
30043917,30.75,31.35
90141000,34.12,41.61
30039095,30.75,31.35
30049095,26.75,27.35
29012410,20.11,21.81
29335322,20.11,21.81
29051300,20.11,26.72
29156012,20.11,21.81
27112910,31.45,32.05
29183020,20.11,21.81
29335323,20.11,21.81
3038312,20.11,25.81
3038322,20.11,25.81
84439912,32.02,32.62
84439922,29.51,30.11
84439942,29.51,30.11
84735033,30.12,30.72
84735032,32.55,33.15
84733033,27.85,28.45
84735040,30.12,30.72
3057200,34.12,39.82
43019000,36.39,42.09
43022000,57.44,64.93
67030000,38.77,47.11
5010000,31.45,36.20
84314921,30.12,35.82
76149010,36.55,43.16
84314100,30.12,37.61
18061000,31.45,40.61
18050000,31.45,38.94
18010000,31.45,37.15
96140000,49.06,58.22
70010000,36.55,38.25
94021000,34.12,43.28
69032010,35.60,41.30
21011110,20.11,28.45
29393010,20.11,21.81
70134210,36.55,45.71
87089413,32.91,40.40
87089483,33.42,42.58
85122023,38.77,47.93
48191000,38.77,47.11
48192000,38.77,47.11
48173000,34.12,42.46
44151000,30.75,36.45
38249071,36.55,44.04
64022000,30.75,45.90
64041100,30.75,45.90
26060012,31.45,33.15
30043925,30.75,35.50
84701000,34.77,44.72
84021200,27.45,34.94
84021100,27.45,34.94
84022000,27.45,34.94
49100000,36.55,44.89
25171000,27.45,30.20
90278011,31.45,32.05
73269010,34.12,35.82
90181420,31.85,32.45
3062600,31.45,37.15
94029020,34.12,41.61
29339112,20.11,21.81
87149910,35.85,44.19
90063000,38.77,46.26
87059010,33.42,35.12
84099130,30.12,38.46
84099930,30.12,38.46
84099991,30.12,31.82
30059020,30.75,37.36
96082000,40.10,49.26
85409130,36.55,44.89
82119320,37.46,46.62
65061000,31.45,41.40
84212911,26.75,27.35
96020010,31.45,38.94
29305010,20.11,21.81
29309091,20.11,21.81
3076000,31.45,37.15
16055800,31.45,39.79
17049020,34.12,44.07
21069060,31.45,39.79
29339932,20.11,27.60
29242931,20.11,21.81
29280020,20.11,21.81
29309036,20.11,26.72
30039067,30.75,38.24
30049057,26.75,34.24
29329914,20.11,21.81
38243000,36.55,44.04
29329994,20.11,21.81
39069043,34.12,35.82
84099113,30.12,31.82
2043000,08.11,13.81
2041000,08.11,13.81
90219011,31.45,32.05
96086000,40.10,49.26
96110000,31.45,40.61
29241992,20.11,21.81
32030021,31.45,37.15
65070000,31.45,40.61
2050000,19.45,25.15
32041911,31.45,33.15
3027300,20.11,25.81
3032500,20.11,25.81
13023910,31.45,37.15
85044010,33.42,42.58
87150000,35.85,45.80
95089020,36.55,37.15
29302012,20.11,21.81
85235110,38.07,39.77
85235910,35.85,42.46
48239010,38.77,40.47
49090000,31.45,39.79
48196000,38.77,47.11
84219991,31.40,32.00
84439933,29.51,30.11
84439923,29.51,30.11
84735035,30.12,30.72
85459010,36.55,38.25
29142910,20.11,26.72
8140000,20.11,25.81
18020000,31.45,37.15
35019011,31.45,38.94
25210000,30.75,33.50
50010000,30.75,33.50
90183922,21.50,23.20
90183923,25.66,27.36
90183924,30.75,39.09
75021010,31.45,35.22
25070010,30.75,33.50
3024400,20.11,25.81
3035400,20.11,25.81
29419033,20.11,27.60
30032052,30.75,38.24
30042052,30.75,38.24
29419034,20.11,21.81
29419037,20.11,21.81
30032051,30.75,38.24
30042051,30.75,38.24
29419032,20.11,21.81
29419035,20.11,21.81
29419036,20.11,21.81
29419031,20.11,21.81
90318060,34.12,41.61
85414016,30.75,36.45
85414032,30.75,37.36
55049010,31.45,33.15
85176233,38.77,40.47
85176231,38.77,40.47
85176222,38.36,46.26
85176224,38.77,47.11
85176223,38.77,47.11
